,,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
2002,3,31,27.59032258,2.177875852,24.39,26.005,27.25,28.93,34.32,31,80.03774194,4.998537593,67.6,77.975,79.59,82.385,93.19,31,158.7387097,8.363200242,148.3,150.95,156.2,165,173.8,31,264.5193548,9.171420077,256.7,256.9,258.2,275.4,278.1,31,266.3806452,12.42654201,242.9,258.8,263.4,273.55,292.5,31,530.8870968,19.05963872,499.7,515.6,520.8,550.3,555.8
2002,4,30,26.061,1.04945421,24.45,25.1875,25.945,26.615,28.3,30,79.41366667,2.32052979,75.56,77.8575,79.03,80.8175,85.54,30,160.74,2.395916066,157.5,159.025,159.95,161.55,166,30,275.5366667,3.229015365,271.2,272,275.95,278.6,279.6,30,266.21,4.540723776,260.3,262.975,265.7,268.75,278.8,30,541.7433333,5.779075414,533.9,538.2,540.95,543.3,557
2002,5,31,26.94096774,1.426572477,24.92,25.81,26.88,27.59,30.87,31,81.79032258,3.994306351,76.22,78.725,81.5,83.56,94.67,31,164.7709677,5.820492164,155.3,161,164.2,169,176.2,31,277.8,5.31958645,267.1,272.9,278.9,282.6,284.4,31,273.4870968,10.68016048,256.7,265.65,273.3,279.35,298.6,31,551.3,14.31954375,523.8,539.4,553.2,563.15,571.8
2002,6,30,24.72133333,1.538545514,22.17,23.5275,24.835,25.8675,27.61,30,74.104,3.62520544,67.95,70.8275,74.385,77.18,80.12,30,147.1566667,5.858661924,138.5,141.15,147.9,153.125,154.5,30,248.68,10.3553551,232.4,239.65,249.1,257.525,265.8,30,245.98,9.824789197,230.3,237.175,244.45,256.175,260.8,30,494.6633333,19.59816113,468.1,477.05,493.5,515.825,524.3
2002,7,31,25.54548387,1.403181715,23.73,24.475,25.1,26.31,29.67,31,75.75,3.212270225,72.16,73.6,74.63,76.42,84.95,31,141.6258065,3.963749718,139,139.5,140,140.55,151.4,31,219.3967742,6.008243441,212.5,213.3,218.9,223.5,231.3,31,242.9129032,7.534531259,235.5,238.05,240,244.1,261.9,31,462.3129032,6.462803413,451,458.15,460.9,467.7,474.6
2002,8,31,23.1983871,1.71441554,20.78,21.81,22.89,24.22,26.63,31,69.41903226,3.453875461,64.57,66.79,68.53,72.885,75.31,31,134.6322581,6.627839623,126.9,129.35,132.2,139.35,148.5,31,201.683871,6.825593834,192.3,195.45,201.3,207.5,212.5,31,227.2516129,8.934721446,217.2,219.95,225.3,231.7,248.2,31,428.9290323,14.33548496,411.8,419.5,423,437.8,460.7
2002,9,30,25.07566667,2.60250633,21.09,23.1675,24.7,26.67,31.27,30,74.80066667,6.421200303,65.73,70.1725,74.355,78.1725,91.01,30,136.81,8.417360959,127.8,131.25,133.65,138.775,158.5,30,185.1266667,3.657107707,181.1,181.975,183.9,187.975,192.3,30,236.69,16.06854606,215.2,225.575,235.4,242.65,273.7,30,421.8166667,15.99998024,398.7,411.275,420.4,426,458.2
2002,10,31,26.81064516,2.316675687,23.29,25.29,26.41,28.46,31.86,31,81.14645161,5.676339518,71.85,77.485,80.77,84.66,93.18,31,156.2193548,8.495740868,144.2,149.35,156.3,161.75,176.4,31,211.0290323,16.18831252,191.1,197.7,204,224,248,31,264.1935484,15.44754426,239.8,252.45,263.9,273.35,298.8,31,475.2129032,30.1609653,438.5,450.1,476.4,491.25,542.4
2002,11,30,28.187,1.535935411,26.19,27.2425,27.855,28.6825,31.95,30,84.97933333,4.857125539,75.63,81.4425,84.9,87.5325,96.11,30,173.85,6.008944482,165.4,169.2,171.8,177.2,185.8,30,287.7766667,18.30083253,253.9,271.85,296.1,303.925,309.6,30,287.02,11.27256052,269.5,277.9,285.85,292.15,313.3,30,574.7966667,23.64400461,539.2,553.875,578.65,593.875,613.7
2002,12,31,32.43,5.168299527,27.11,28.765,30.83,33.82,44.88,31,80.57451613,7.214292222,69.48,73.855,81.99,86.1,94.61,31,166.6129032,7.309160551,155.1,159.45,168.6,172.8,177.4,31,290.4193548,4.819780033,282.4,286.7,290.8,294.15,297.7,31,279.6129032,12.68021403,260.2,265.6,282.1,289.1,299.5,31,570.0290323,13.29845088,548.7,557.6,574.6,579.95,592.2
2003,1,31,33.0016129,3.018739358,27.81,30.47,33.04,36.06,36.76,31,78.96,4.524631108,73.53,75.125,78.36,81.385,89.07,31,158.7322581,10.5888113,144,149.2,158.5,167.3,175.9,31,287.4580645,8.296335504,272.6,280.8,288.3,295.15,297.9,31,270.6967742,10.43262459,261.9,262.8,265.1,276,292.9,31,558.1580645,17.5972493,536.2,543.15,554.7,572.25,588.7
2003,2,28,34.95821429,4.552689115,28.04,31.1275,35.59,37.7175,42.94,28,97.29392857,10.23875764,85.7,89.56,93.91,106.2,120.5,28,159.7928571,20.31523655,143.7,146.775,147.4,171.2,207.9,28,273.3642857,18.1116131,260.8,262.375,265.5,270.85,313.7,28,292.0464286,24.45871021,265.8,272.075,280.85,305.525,352.5,28,565.425,35.51277939,535.7,538.275,543.6,585.825,634.1
2003,3,31,27.43,2.411956329,25.1,25.855,26.69,27.67,37.03,31,82.95741935,4.899459812,77.14,79.135,81.15,86.285,94.87,31,171.3516129,6.19111573,162.4,166.45,170.1,176.85,181.9,31,297.9387097,7.073550613,287.6,292.65,295.7,304.8,310.9,31,281.7419355,11.80360889,266.3,271.85,279.4,290.6,304.5,31,579.6709677,16.40313372,555,567.4,577,588.75,613.7
2003,4,30,27.678,1.917545845,25.68,26.2425,27.085,28.6775,32.4,30,84.82033333,4.976530077,79.14,81.1575,83.235,86.6175,98.31,30,174.0566667,7.313977329,164.8,168.625,172.85,174.95,195,30,300.65,9.105350833,289.8,293.45,297.9,305.375,320,30,286.5433333,13.43001485,269.7,276.425,283.25,291.425,325.1,30,587.1966667,19.65664726,559.5,571.925,583.3,595.65,636.1
2003,5,31,28.57709677,1.662919508,25.66,27.455,28.75,29.52,32.95,31,86.64290323,4.424852686,79.27,82.835,87.65,89.695,96.05,31,173.7290323,7.059282001,163.6,167.65,173,179.05,188.6,31,294.1806452,9.597618432,283.5,286.15,288.5,305.4,308.8,31,288.9516129,12.22930554,269.7,278.6,289.1,297.85,314.2,31,583.1354839,19.86659757,554.8,566.65,575.2,602.65,612.3
2003,6,30,28.83033333,2.054210954,25.28,27.445,28.81,30.4875,32.27,30,88.08566667,5.260080426,78.13,85.1075,89.5,91.4125,96.83,30,179.0533333,7.232767074,164,175.65,179.3,184.35,190.9,30,307.61,7.853984273,291.8,302.45,307.65,310.625,322.8,30,295.9733333,14.07467604,267.5,289.9,297.25,303.9,319.3,30,603.5666667,20.39233009,559.2,594.075,605.8,614.9,639.5
2003,7,31,27.76516129,1.902682091,24.98,26.245,27.9,28.725,32.92,31,84.13258065,5.090353601,77.27,80.01,84.58,86.78,98.86,31,169.1967742,8.601452741,158,161.65,169,173.65,191.9,31,289.3967742,11.58160852,271.4,279.6,289.4,297.95,307.8,31,281.1032258,14.42720772,260.8,268.9,281.1,289.35,322.9,31,570.5032258,24.11889279,533.5,550.3,568.2,587.7,618.3
2003,8,31,27.22387097,1.774627994,24.59,25.79,27.14,28.625,30.54,31,82.82709677,4.902553888,75.35,78.395,83.07,86.52,90.9,31,166.9870968,6.603622336,154.5,162.4,167.9,172.15,177.2,31,279.716129,6.185741496,268.8,274.2,279.5,285.65,288.7,31,277.0451613,12.80902907,256,266.6,279.8,286.3,297.3,31,556.7548387,16.98871858,525.7,546.75,559.4,568.6,582.6
2003,9,30,27.345,1.804476713,24.74,26.03,27.165,28.15,31.89,30,82.72,5.385468314,75.92,78.4875,81.585,86.32,95.77,30,163.7066667,8.66896698,153.7,156.1,160.2,172.775,178.5,30,268.75,8.787285093,260.1,262.475,264.7,271.925,287.4,30,273.7633333,14.83956695,256.2,261.125,267.8,286.825,300.1,30,542.5033333,21.58763189,519.2,523.625,532,564.725,578
2003,10,31,26.09258065,1.220701896,24.45,25.135,26.05,26.61,29.48,31,79.32645161,2.499826058,74.99,77.71,78.99,81.155,84.85,31,161.6483871,3.41407586,156.8,159.9,160.9,162.6,171,31,278.3967742,5.737681522,271.8,273.35,276.5,282.85,288.1,31,267.0806452,5.731690812,256.2,263.85,266.2,270.75,280.6,31,545.4677419,9.785206082,528.6,540.4,544.7,548.45,568.5
2003,11,30,27.92133333,1.695876812,24.8,27.075,28.03,28.795,31.6,30,83.75833333,4.014417193,76.79,81.405,83.235,85.775,93.7,30,169.87,6.212176586,159.2,168.025,170.05,172.7,184.5,30,286.1133333,10.32521965,272,277.05,285.25,296.7,300.5,30,281.56,10.60892923,260.8,278.25,281.15,286.575,308.3,30,567.6666667,18.21248782,532.9,562.675,565.95,580.725,599
2003,12,31,34.31193548,4.579789238,27.71,30.58,33.25,38.2,42.94,31,81.92096774,5.341565535,74.54,78.195,81.3,85.275,97.16,31,166.8935484,4.534455901,159.9,163.5,165.9,169.9,176.7,31,292.0967742,2.422324486,287.8,290.15,292.3,294.25,296,31,283.1258065,9.03367654,270,276.3,283.2,288.95,301.1,31,575.2193548,9.541992083,560.4,566.95,574.5,582.85,590.8
2004,1,31,35.95322581,4.702716511,27.38,31.915,37.89,38.88,43.12,31,84.19903226,4.337774664,77.23,79.675,84.51,88.09,89.95,31,156.4967742,7.895588805,144.7,150.1,155.5,163.25,169.6,31,281.1677419,5.539457681,271.2,276.1,282.2,286.3,287.6,31,276.6451613,3.604241826,263.9,275.25,276.7,278.2,285.2,31,557.8225806,7.571292698,539.3,552.05,558.2,564,571.6
2004,2,29,37.5,7.114753786,27.31,28.53,38.64,44.04,45.81,29,115.3731034,12.1000871,89.35,110.6,118.2,124.1,131.4,29,156.3344828,7.928892729,141.6,153.1,160.4,162.1,163.1,29,268.7275862,2.497984409,265.6,266.4,268.6,270.5,273.6,29,309.2,16.23912823,276.8,301.5,314.3,322.2,327,29,577.9241379,15.18593464,546.5,574.7,584,588.6,592.6
2004,3,31,26.46032258,1.292783776,24.18,25.655,26.33,27.18,29.47,31,84.47580645,9.885929656,75.42,77.515,81.29,86.525,109.4,31,166.0354839,4.309257352,159.1,162.55,166,168.5,174.7,31,283.5967742,4.601556539,273.9,281.5,286.1,287,287.8,31,276.9709677,11.70544584,259.4,267.5,276.4,286.05,297.8,31,560.5548387,9.460050694,541.3,554.5,563.4,568.7,571.7
2004,4,30,26.622,2.088435151,23.78,25.2875,26.2,27.7125,31.8,30,81.65366667,5.166396385,74.39,78.895,81.055,83.0275,94.98,30,166.3366667,7.144106968,157.2,160.55,166.5,168.75,183.2,30,284.6933333,6.730728983,275.5,278.75,286.25,290.55,294.6,30,274.61,13.23921422,255.7,265.825,274,279.725,306.3,30,559.3,17.25742219,531.8,544,562.4,570.55,589
2004,5,31,27.02129032,1.198946043,25.3,26.315,27.05,27.59,30.67,31,81.24483871,2.603814984,77.84,79.845,80.7,81.955,88.61,31,162.1193548,2.99704514,158.8,159.35,161.2,165.5,167.3,31,275.3225806,6.854376202,266.2,269.1,273.9,281.6,286.4,31,270.3870968,5.739845639,263.2,266.55,267.9,274.4,282.5,31,545.7225806,8.669514007,534.3,537.9,545.8,550.3,563.1
2004,6,30,27.796,1.448589326,25.91,26.7575,27.36,28.1775,32.13,30,84.59266667,3.865174246,79.72,82.2275,83.49,86.785,97.49,30,169.69,4.851188976,163.7,166.85,168.65,170.875,183.5,30,282.2866667,5.702372968,270.1,280.425,283.3,285.95,290.3,30,282.0866667,9.071734554,270.6,275.175,279.5,284.675,311.1,30,564.3766667,10.40771211,547,555.2,563.95,569.225,586.4
2004,7,31,27.13451613,1.103222065,25.27,26.395,26.98,27.735,30.38,31,81.96096774,2.349461435,77.9,80.72,81.92,83.4,89.01,31,162.583871,1.870845936,159.1,161.35,162.7,163.7,166.1,31,269.8193548,5.031462303,265.3,265.8,267.2,273.35,280.1,31,271.6806452,4.417270602,263.4,269.1,272.3,274.85,281.9,31,541.5,6.534676733,530.5,537.1,540.9,545.45,554.8
2004,8,31,26.16645161,1.468481185,24.05,25.125,25.92,26.985,29.74,31,79.22935484,3.731534033,73.42,77.375,78.6,81.535,87.53,31,157.8096774,4.90396811,148.5,154.9,158.2,160.55,165.3,31,260.4258065,4.676891257,250.1,257.65,262.6,263.9,265.3,31,263.2129032,9.624023481,246,258,262.6,269.2,280.4,31,523.6548387,14.0012342,496.1,515.65,525.8,533.3,544.6
2004,9,30,27.43266667,3.10936509,22.83,25.81,26.855,28.9075,35.57,30,83.68966667,8.899611182,70.45,78.98,82.81,89.5025,101.8,30,170.1533333,16.29333973,143.8,165.725,171.5,181.275,199.1,30,284.5466667,25.06739513,243.8,256.075,295,298.825,326,30,281.26,27.00438789,237.6,270.45,282.65,302.1,326.5,30,565.79,48.10710285,482.2,556.675,577.65,597.325,646.4
2004,10,31,26.89741935,1.101837761,25.03,26.245,26.78,27.59,29.89,31,82.37967742,2.732343907,77.72,80.705,82.04,83.585,90.48,31,169.1870968,4.944878963,163.7,165.85,167.9,171.2,184.1,31,294.683871,10.8975562,283.7,287.85,289.8,299.05,323.3,31,278.4580645,7.751119239,266.6,273.1,276.6,281.8,299.7,31,573.1516129,17.24683296,552.7,562.45,567.7,577.85,623
2004,11,30,27.84,1.836578528,24.86,26.41,27.54,29.28,31.95,30,83.367,4.478817693,77.09,80.49,82.315,85.7625,94.82,30,169.14,6.251819046,161,165.05,166.8,172.35,183.5,30,286.69,6.493357348,280.5,281.75,285.85,287.5,301.6,30,280.3533333,11.40177643,263.6,271.925,278.05,288.15,308.9,30,567.0566667,16.26285557,545.1,555.725,561.8,574,598.9
2004,12,31,30.84032258,2.654380636,26.56,28.94,30.41,32.445,36.88,31,84.07709677,6.003361943,74.05,79.695,85.41,88.205,95.92,31,167.2935484,7.769510301,155.9,159.55,169.6,173.65,178.8,31,295.7225806,6.459087122,283.1,290.05,298.8,301.3,302.4,31,282.2096774,8.484116722,266.8,277.1,282.7,287.15,299.2,31,577.9354839,12.49529374,558.9,566.75,577,588,597.9
2005,1,31,31.9683871,5.207907511,25.22,26.865,31.58,36.515,42.49,31,82.30354839,3.590625339,77.9,79.805,81.91,83.055,92.53,31,162.6677419,7.415092137,150.3,157.8,164,164.8,178.5,31,284.0548387,4.547661576,270.6,281.25,281.8,287.7,291.3,31,276.9419355,7.415604007,264.9,273.45,274.6,277.5,298,31,560.9870968,10.36695847,535.4,555.1,557.2,567.75,582.3
2005,2,28,32.68571429,7.244981624,26.32,27.7675,29.265,34.5425,45.79,28,88.34785714,8.695450218,76.82,81.3225,88.035,93.55,106.6,28,158.6178571,7.930767726,146.9,149.325,161.65,165.2,168.3,28,276.3857143,2.995269639,272.2,273.35,276.55,279,280.7,28,279.6535714,5.220222937,269,275.55,280.55,283.775,286.7,28,556.0392857,3.48609293,549.7,553.375,555.9,558.525,562.5
2005,3,31,28.87225806,2.668464864,25.89,27.305,28.15,29.27,39.6,31,81.97580645,4.478867993,73.53,79.925,82.2,84.12,93.02,31,165.1548387,5.548803998,158.7,162.45,164.3,165.1,181.9,31,281.4645161,3.34420378,278.9,280.15,280.7,281.2,294.5,31,275.9903226,9.090410876,265.5,271.25,274,276.85,305.1,31,557.4483871,11.61725358,545.8,552,554.4,557.15,591.3
2005,4,30,26.161,1.459374807,23.79,25.355,25.86,26.765,30.98,30,80.21366667,3.584028251,74.97,78.135,79.84,81.425,89.67,30,165.5433333,6.15196539,158.8,160.425,163.9,169.425,178.7,30,288.7133333,7.871280548,276.8,281.075,289,296.175,300,30,271.92,10.37408575,258.3,264.925,269.55,277.3,296.7,30,560.6433333,17.28762131,539.8,545,557.55,574.575,594.6
2005,5,31,25.65354839,1.277754667,23.97,24.795,25.39,26.365,30.08,31,77.95193548,2.929999339,73.82,75.97,77.22,79.905,85.02,31,157.1580645,2.750245346,152.9,154.5,157.8,159.85,160.5,31,267.7451613,5.22626946,261,263.1,266.2,272.85,276.3,31,260.7548387,5.970362284,252,255.75,259.9,266.25,271.9,31,528.5064516,7.839172383,516.9,522.05,528.7,533.25,544.9
2005,6,30,26.42633333,1.536088816,23.85,25.355,26.38,27.5325,29.22,30,79.325,3.514321193,73.06,76.8975,79.54,81.695,86.1,30,157.0633333,4.403171532,149.5,154.175,157.6,159.625,164.1,30,259.3433333,3.071300223,251.8,259,260.35,260.975,263.1,30,262.82,8.405351333,247,255.75,263.1,269.475,276.9,30,522.1433333,10.62754013,501.3,514.075,524.2,530.825,537.9
2005,7,31,27.23225806,1.424286277,25.1,26.115,27.1,28.42,31.37,31,81.9683871,3.806297498,77,79.075,81.37,83.93,94.44,31,161.2193548,5.335817298,152.7,156.1,161.8,165.75,171.3,31,258.5645161,5.505787766,250.3,252.7,259.6,263.15,265.7,31,270.4225806,9.257563023,259,262,268.7,276.9,292.2,31,528.9870968,11.47570599,510.4,520.05,530.5,538.2,547.1
2005,8,31,26.37419355,1.167129739,24.3,25.505,26.19,27.28,28.79,31,78.97870968,2.204156289,74.22,77.86,78.99,80.365,83.64,31,153.4129032,1.996620801,150.1,152.35,153.3,154.2,158,31,247.8451613,5.622386131,241,242.55,246.3,252.45,258.6,31,258.7741935,4.28252011,249.3,256.45,258.5,260.9,268.8,31,506.6322581,7.867332758,495.6,501,505.1,511.25,527.5
2005,9,30,23.43766667,1.194968426,22,22.5325,23,24.0925,26.78,30,71.23666667,4.022645667,66.99,68.5575,69.19,73.2925,81.89,30,143.06,7.268666813,133.7,136.55,141.6,148.925,155.7,30,231.5166667,6.949923509,220.8,225.125,231.55,238,241.5,30,237.7366667,12.20399831,222.7,228.45,233.6,246,264.4,30,469.25,18.93454697,443.5,453.675,464.85,484,505.9
2005,10,31,25.95741935,2.983796204,21.2,24.665,25.62,26.98,33.52,31,78.67483871,8.549553154,65.33,75.44,78.11,83.105,99.83,31,157.6741935,15.17330919,131.5,155.9,159,167.8,183.1,31,252.4870968,21.76320659,217.7,226.95,267.7,269.05,269.4,31,262.3032258,25.19785022,218.7,256.5,263,275.65,305.8,31,514.7774194,39.47614224,436.9,523.55,531.7,538.45,549
2005,11,30,25.84166667,2.991370443,22.8,23.145,24.82,27.9375,33.79,30,76.58066667,7.366417242,69.99,71.72,73.435,79.34,97.21,30,155.4966667,8.70400159,148.5,149.2,152.15,160.875,186.5,30,264.15,3.313478223,260.2,261.5,263.6,266,276,30,257.9166667,17.82478095,241.6,245.9,250.8,271,310.9,30,522.0633333,19.65024319,503.4,510.15,513.55,536.7,586.9
2005,12,31,37.85290323,7.075005863,28.65,30.43,38.13,45.605,45.81,31,87.90774194,10.1415491,74.52,79.64,86.58,92.24,107.7,31,164.0193548,8.61430668,153.7,157.7,161.7,171.2,183.9,31,287.9225806,6.19073015,278.5,282.7,288.6,293.75,296.4,31,289.783871,6.179595282,279.5,284.3,292,294.35,301.2,31,577.6870968,3.998561569,570.4,575.2,576.4,580.2,586.9
2006,1,31,28.56483871,1.386520515,26.56,27.495,28.35,29.17,32.94,31,84.69,5.026572722,77.57,81.115,83.96,87.275,94.88,31,170.8677419,4.218087015,160.1,167.4,171.8,173.8,178.3,31,291.1193548,7.063399529,267.8,287.7,293.1,297.2,298.7,31,284.116129,7.75362697,273,277.3,284.1,290.35,298.8,31,575.2548387,10.34375298,548.4,567.95,574.4,583.7,591
2006,2,28,30.94857143,3.418329367,27.08,28.24,29.725,32.7425,38.34,28,80.385,2.924903924,74.63,78.9775,80.475,82.02,85.88,28,159.7714286,3.767390013,155.5,156.6,157.95,164.3,165.8,28,283.8928571,4.980846914,276.5,279.475,283.95,288.275,292.4,28,271.1107143,3.731680119,263.1,268.975,271,273.925,278.8,28,555.0071429,8.117832614,539.6,548.175,556.45,562.325,567.8
2006,3,31,24.23548387,1.117571291,22.63,23.375,24.27,24.715,27.62,31,72.84354839,2.517111504,69.45,70.985,71.64,74.605,78.29,31,152.5741935,2.905737742,148.3,149.85,152.7,155.25,156.7,31,269.6225806,3.85146809,263.3,266.5,269.4,273.05,276.1,31,249.6548387,5.957395332,242.4,244.8,247.6,255.1,261.7,31,519.2806452,9.726507402,505.7,511.1,517,528.1,537.8
2006,4,30,25.41966667,1.750293539,22.19,24.245,25.265,26.485,28.68,30,76.87233333,4.213332438,70.67,74.135,76.57,80.285,86.54,30,152.55,5.150410094,147.3,148.25,150,157.125,161.2,30,259.22,1.845479099,256.8,257.575,259,260.825,262.8,30,254.8466667,10.27859286,240.8,248.225,252.25,263.575,273.3,30,514.0666667,9.818291632,501.4,506.475,511.15,524.075,530.5
2006,5,31,25.5683871,0.995918661,24.37,24.765,25.33,26.195,27.95,31,77.42935484,2.429117721,74.09,75.37,76.86,78.51,83.42,31,155.2870968,2.607264459,149.6,153.9,156,157.2,159,31,259.1612903,2.873636189,251.5,258.15,260.3,260.85,262.3,31,258.2903226,5.119267841,249.1,254.4,258.9,261.8,268.3,31,517.4483871,7.385159487,500.6,512.15,519.5,522.6,528.5
2006,6,30,26.75466667,2.941511145,23.45,24.785,25.585,28.32,35.53,30,80.47333333,8.127073246,72.02,75.1225,77.655,82.1625,105.8,30,156.44,14.88768526,145.8,149.325,151.4,152.475,198.9,30,249.6766667,17.95503355,236.2,240.725,244.95,248.975,307,30,263.6733333,24.80059695,241.3,250.375,255.25,261,339.6,30,513.35,39.18293744,478.2,494.475,500.85,506.025,616.8
2006,7,31,26.56967742,1.176589659,24.46,25.815,26.39,27.185,29.93,31,80.91612903,3.170603179,75.66,78.49,80.55,82.445,90.11,31,163.8290323,6.94056643,154.1,157.25,164.2,169.4,179.2,31,281.5064516,13.72015392,260.4,269.6,281.4,292.55,306.6,31,271.3096774,10.53329182,254.3,262.45,271.8,278.65,292.9,31,552.8290323,23.87171539,514.7,532.2,553.6,573.4,599.5
2006,8,31,24.34580645,1.611346795,22.76,23.23,23.87,24.76,29.74,31,73.03354839,2.422335716,69.47,71.04,72.73,74.765,77.37,31,143.8193548,3.820333262,137.8,141.55,143.3,144.95,153,31,240.4032258,10.71897022,223.5,231.5,240.9,248.45,259,31,241.1967742,5.217437677,231.1,237.8,241.7,245.15,251.9,31,481.6,14.58796307,455.4,471.9,482.6,490.9,510.9
2006,9,30,26.95766667,2.115736903,24.41,25.28,26.33,27.815,32.74,30,81.94866667,5.794803697,74.57,77.3575,80.765,85.5625,96.04,30,162.5533333,6.888557896,152.7,156.175,162.65,167.275,177.2,30,254.77,11.63108647,224.2,254.5,259.45,262.45,263.4,30,271.46,13.24960897,252.1,259.225,270.7,281.7,298.7,30,526.2366667,10.42888837,508.2,517.275,526.65,535.4,545.1
2006,10,31,28.09064516,1.767506597,25.05,26.98,27.76,28.945,31.59,31,84.53225806,4.720840116,77.33,81.135,83.91,88.075,95.88,31,168.8870968,7.705657745,153.9,166.1,170.2,174.3,181.4,31,276.9354839,13.57282944,255.8,264.9,279,288.7,298.2,31,281.5193548,12.27671018,257.4,274.75,281.9,290.55,305.4,31,558.4387097,22.2965121,513.3,551.3,562.2,570.75,595.7
2006,11,30,28.00333333,1.475723863,25.78,26.9,27.935,28.785,32.45,30,84.471,3.775671989,79.77,81.9575,83.835,85.64,94.69,30,173.4766667,4.617484263,167.5,170.425,172.45,175.05,188.4,30,299.41,4.785059363,294,295.025,297.5,303.525,308.5,30,285.9433333,8.546291123,273.3,280.225,284.7,289.725,311,30,585.36,10.89335767,570.8,577.725,582.2,591.8,612.2
2006,12,31,27.72387097,1.880024251,24.6,26.435,27.65,29.035,31.3,31,78.22032258,5.185344401,70.96,74.75,76.55,81.06,90.46,31,161.4,6.180506991,154.3,154.9,160.8,166.05,172.8,31,284.0516129,6.132692229,275.7,279.05,283.4,288.8,295.9,31,267.3451613,10.93690507,253.2,258.2,265,275.7,290.8,31,551.3967742,12.5331689,530.4,540.95,552.4,562.3,570.4
2007,1,31,31.51129032,4.311775923,25.76,28.34,29.77,36.405,39.25,31,80.29419355,5.630416666,72.64,75.24,79.6,84.7,92.34,31,166.7645161,8.072775169,153.3,159.6,167.6,173.6,179.7,31,291.4258065,6.283309518,273.1,287.4,292.7,295.6,300.2,31,278.5548387,10.79542615,265.6,269.35,275.5,287.5,299.7,31,569.9806452,14.56148846,547.4,557.25,568,581.7,595.5
2007,2,28,37.295,5.318621027,27.44,36.09,38,39.92,45.8,28,88.31285714,13.29983817,74.97,77.3625,83.88,101.55,112.8,28,145.5,4.126427923,140.3,141.55,145.15,148.675,153.2,28,269.8142857,6.333082702,261.1,264.15,269.3,275,280.9,28,271.1178571,9.992851281,261.5,262.75,265.65,282.525,289.4,28,540.925,5.555219434,533.2,535.65,539.85,545.875,551
2007,3,31,27.94419355,2.169724674,24.83,26.16,28.03,29.045,33.31,31,86.84129032,8.079631486,78.39,81.205,84.39,89.015,111.7,31,170.7870968,6.330073298,155.3,167.2,169.8,174.3,186.9,31,283.4064516,12.24671209,261.1,275.5,280.5,293.85,299.1,31,285.5806452,11.98291615,268.3,275.8,285.1,293.9,311.4,31,568.983871,13.27612134,548.5,560.65,566.8,577.05,597.7
2007,4,30,26.654,1.651930115,24.69,25.475,26.27,27.42,31.47,30,81.431,4.379060953,74.57,78.4275,80.51,83.8875,92.93,30,167.6966667,4.902039219,161,163.525,166.95,170.375,179,30,289.5833333,3.205284788,284.4,286.975,289.8,291.375,294.9,30,275.78,9.750274974,262.5,268.2,274.4,281.3,301.6,30,565.3566667,11.00791826,548.8,556.6,564,574.3,589.2
2007,5,31,25.79387097,1.078967647,24.5,24.94,25.51,26.535,29.18,31,77.91096774,2.541259996,74.8,76.345,77.25,78.505,86.01,31,157.6225806,4.192748476,151.2,154.55,156.6,161.05,164.8,31,271.4258065,8.092134772,257,264.7,272.2,279.3,283.2,31,261.3193548,6.819111348,252.4,256.2,260.2,264.1,276.8,31,532.7483871,14.21538769,509.6,520.25,531.7,544.05,556.9
2007,6,30,26.57833333,1.314786159,24.46,25.505,26.47,27.29,29.15,30,79.93266667,3.03189702,75.16,77.7,79.56,81.0875,89.25,30,156.07,3.988790327,151.1,153,155.55,158.05,164,30,252.7466667,4.084684037,245.8,248.925,254.85,256.2,257.1,30,262.5866667,7.022070298,252.2,258.325,261.75,264.8,279.1,30,515.3266667,9.068928893,501.2,508.925,512.3,519.4,534.2
2007,7,31,25.86,1.338464294,23.91,24.865,25.58,26.73,29.06,31,77.63096774,2.721705782,72.71,75.96,77.58,79.57,83.8,31,150.2483871,2.056351294,146,149.2,150.2,151.45,155.1,31,235.8290323,5.213904075,229.2,230.7,235.1,239.45,245.6,31,253.7290323,4.675552983,243.5,251.15,253.7,257.3,260.7,31,489.5741935,6.001164761,480.3,485.95,489.3,492.5,505.1
2007,8,31,23.07645161,1.874494685,20.53,21.37,23,24.32,27.16,31,68.90967742,3.935104813,63.44,65.33,68.56,71.63,77.12,31,135.8064516,7.212301319,127.6,129.1,134.3,141.6,149.5,31,214.9451613,8.439819852,201.3,207.9,214.6,222.15,228.7,31,227.7806452,10.45684527,214.6,219.05,223.9,234.1,250.7,31,442.7419355,17.70852477,424.1,427.6,435.2,456.05,479.4
