,Year,Month,count,mean,std,min,25%,50%,75%,max,monthly_mean,YYYY/MO
214,1998,11,30.0,0.0200233333333333,0.080712959619721,0.0,0.0,0.0,0.00035,0.4079,0.600699999999999,1998/11
215,1998,12,31.0,0.0981,0.3008921146634897,0.0,0.0,0.0003,0.006,1.541,3.0411,1998/12
216,1999,1,31.0,0.407,1.4945879775599251,0.0,0.0,0.0,0.0259,8.2436,12.616999999999999,1999/1
217,1999,2,28.0,0.1608428571428571,0.6031517691375501,0.0,0.0,0.0003999999999999,0.013425,3.1826,4.503599999999999,1999/2
218,1999,3,31.0,0.1339451612903225,0.3590302761965994,0.0,0.0,0.0003,0.0304,1.7119,4.152299999999998,1999/3
219,1999,4,30.0,0.3049333333333333,1.1578059912322678,0.0,0.0,0.0014,0.026325,6.307,9.147999999999998,1999/4
220,1999,5,31.0,0.2174225806451613,0.7762982900533689,0.0,0.0,0.0,0.0,4.073,6.7401,1999/5
221,1999,6,30.0,0.0316633333333333,0.0850414644638774,0.0,0.0,0.0,0.0025499999999999,0.4264,0.949899999999999,1999/6
222,1999,7,31.0,0.329141935483871,0.9170437771354188,0.0,0.0,0.0,0.0613999999999999,3.9422,10.2034,1999/7
223,1999,8,31.0,0.1412903225806451,0.4523148846801593,0.0,0.0,0.0,0.0002,2.3552,4.379999999999998,1999/8
224,1999,9,30.0,0.5320000000000001,2.169599215809543,0.0,0.0,0.0,0.1341,11.9237,15.960000000000004,1999/9
225,1999,10,31.0,0.0139645161290322,0.0526345295307626,0.0,0.0,0.0,0.0,0.2214,0.4328999999999982,1999/10
226,1999,11,30.0,0.0942233333333333,0.3764625673412901,0.0,0.0,0.0,0.00055,1.8759,2.826699999999999,1999/11
227,1999,12,31.0,0.1180903225806451,0.4696029665968468,0.0,0.0,0.0,0.00165,2.4888,3.6607999999999983,1999/12
228,2000,1,31.0,0.067758064516129,0.286661416743625,0.0,0.0,0.0,0.0004,1.5664,2.100499999999999,2000/1
229,2000,2,29.0,0.0734758620689655,0.2128371705841487,0.0,0.0,0.0,0.0083,1.0118,2.1308,2000/2
230,2000,3,31.0,0.1273548387096774,0.3957574213569971,0.0,0.0,0.0,0.00045,2.0385,3.9479999999999995,2000/3
231,2000,4,30.0,0.4965333333333331,1.811598453325668,0.0,0.0,0.0005,0.04085,9.5596,14.895999999999994,2000/4
232,2000,5,31.0,0.0932354838709677,0.2867038722542676,0.0,0.0,0.0,0.00465,1.4964,2.8902999999999985,2000/5
233,2000,6,30.0,0.4093766666666667,0.946647471682927,0.0,0.0,0.0,0.251625,3.7345,12.281300000000002,2000/6
234,2000,7,31.0,0.2953225806451613,0.7839345672991156,0.0,0.0,0.0001,0.08195,3.3727,9.155000000000001,2000/7
235,2000,8,31.0,0.2638903225806451,1.0817031996978466,0.0,0.0,0.0,0.0498,6.0149,8.180599999999998,2000/8
236,2000,9,30.0,0.4102633333333333,1.0914327535426755,0.0,0.0,0.0,0.0966,5.2152,12.3079,2000/9
237,2000,10,31.0,6.451612903225806e-06,2.4973103811470745e-05,0.0,0.0,0.0,0.0,0.0001,0.0002,2000/10
238,2000,11,30.0,0.0574933333333333,0.1641390094912895,0.0,0.0,0.0,0.001575,0.6811,1.724799999999999,2000/11
239,2000,12,31.0,0.0604709677419354,0.2791615902346983,0.0,0.0,0.0,0.00085,1.5535,1.8745999999999974,2000/12
240,2001,1,31.0,0.0633193548387097,0.2337556051653875,0.0,0.0,0.0,0.00155,1.2877,1.9629000000000005,2001/1
241,2001,2,28.0,0.0242607142857142,0.0849653713308947,0.0,0.0,0.0,0.0017,0.4183,0.6792999999999977,2001/2
242,2001,3,31.0,0.2757838709677419,1.018890249927758,0.0,0.0,0.0,0.0105,5.3364,8.549299999999999,2001/3
243,2001,4,30.0,0.03854,0.1856178380250762,0.0,0.0,0.0,7.500000000000001e-05,1.0182,1.1562,2001/4
244,2001,5,31.0,0.6071096774193548,1.6668163292846316,0.0,0.0,0.0012,0.25145,6.9623,18.8204,2001/5
245,2001,6,30.0,0.1240866666666666,0.29672117962286,0.0,0.0,0.0,0.090375,1.4136,3.7225999999999977,2001/6
246,2001,7,31.0,0.1584516129032258,0.4044356428992278,0.0,0.0,0.0,0.0306999999999999,1.8577,4.912,2001/7
247,2001,8,31.0,0.0867516129032258,0.2751188141766726,0.0,0.0,0.0,0.05525,1.4682,2.6893,2001/8
248,2001,9,30.0,0.0731833333333333,0.2648814674181815,0.0,0.0,0.0,0.0,1.392,2.1954999999999987,2001/9
249,2001,10,31.0,0.0966709677419354,0.5364421933402503,0.0,0.0,0.0,0.0,2.9871,2.9967999999999972,2001/10
250,2001,11,30.0,0.00413,0.0163696133546064,0.0,0.0,0.0,0.0,0.0855,0.1239,2001/11
251,2001,12,31.0,0.1198709677419354,0.534085619973395,0.0,0.0,0.0,0.0064,2.9835,3.7159999999999975,2001/12
252,2002,1,31.0,0.0554709677419354,0.1842946213603793,0.0,0.0,0.0,0.00285,0.9788,1.7195999999999974,2002/1
253,2002,2,28.0,0.0095035714285714,0.0373861182609847,0.0,0.0,0.0,2.5e-05,0.1871,0.26609999999999917,2002/2
254,2002,3,31.0,0.1906677419354839,0.3856549981413412,0.0,0.0,0.0,0.13145,1.7031,5.9107,2002/3
255,2002,4,30.0,0.0846533333333333,0.2200006578882535,0.0,0.0,0.0,0.02205,0.9877,2.539599999999999,2002/4
256,2002,5,31.0,0.2988387096774194,1.0056138084697062,0.0,0.0,0.0,0.07455,5.4233,9.264000000000001,2002/5
257,2002,6,30.0,0.1038699999999999,0.2605768311478104,0.0,0.0,0.0,0.0124,1.1894,3.116099999999997,2002/6
258,2002,7,31.0,0.1342516129032258,0.3132783244666715,0.0,0.0,0.0005,0.10385,1.5739,4.1617999999999995,2002/7
259,2002,8,31.0,0.0295516129032258,0.0748412536460462,0.0,0.0,0.0,0.02195,0.389,0.9160999999999998,2002/8
260,2002,9,30.0,0.1442166666666667,0.3362357250740795,0.0,0.0,0.0,0.0257,1.2822,4.3265,2002/9
261,2002,10,31.0,0.2793645161290322,0.6225769315505713,0.0,0.0,0.0,0.14915,2.6007,8.660299999999998,2002/10
262,2002,11,30.0,0.3567666666666665,1.0691796482490143,0.0,0.0,0.0,0.0221,5.3914,10.702999999999996,2002/11
263,2002,12,31.0,0.1584967741935484,0.4204020373276602,0.0,0.0,0.0,0.0117,1.8864,4.9134,2002/12
264,2003,1,31.0,0.0443612903225806,0.1769979673657664,0.0,0.0,0.0,0.0011,0.9469,1.3751999999999986,2003/1
265,2003,2,28.0,0.2826321428571428,0.9350876691137424,0.0,0.0,0.0061,0.13585,4.9075,7.913699999999998,2003/2
266,2003,3,31.0,0.2192258064516128,0.7657309536069623,0.0,0.0,0.0,0.0368,3.6668,6.795999999999997,2003/3
267,2003,4,30.0,0.3238566666666667,0.7952708090843076,0.0,0.0,0.0,0.17065,3.6103,9.7157,2003/4
268,2003,5,31.0,0.5808967741935485,1.1075434969588844,0.0,0.0,0.0416,0.4471,3.9416,18.007800000000003,2003/5
269,2003,6,30.0,0.66249,1.3737095881790928,0.0,0.0,0.04165,0.5478999999999999,5.7859,19.8747,2003/6
270,2003,7,31.0,0.4466419354838709,0.8243969471778317,0.0,0.0,0.0116,0.4442,3.0639,13.845899999999997,2003/7
271,2003,8,31.0,0.2591806451612903,0.7961679527249487,0.0,0.0,0.0002,0.0699,3.5262,8.0346,2003/8
272,2003,9,30.0,0.39284,0.7862948541451688,0.0,0.0,0.00015,0.2067,3.097,11.785200000000001,2003/9
273,2003,10,31.0,0.1645225806451613,0.6613213942351467,0.0,0.0,0.0,0.0047,3.4755,5.1002,2003/10
274,2003,11,30.0,0.5446266666666667,1.626978668010407,0.0,0.0,0.0,0.0610249999999999,6.4616,16.338800000000003,2003/11
275,2003,12,31.0,0.0858838709677419,0.2605370237244274,0.0,0.0,0.0007,0.06105,1.4192,2.662399999999999,2003/12
276,2004,1,31.0,0.0544451612903225,0.1445750827741066,0.0,0.0,0.0,0.00045,0.5459,1.6877999999999975,2004/1
277,2004,2,29.0,0.2352448275862069,1.096675125936251,0.0,0.0,0.0003,0.0159,5.9245,6.822100000000001,2004/2
278,2004,3,31.0,0.1049,0.3050696576193705,0.0,0.0,0.0,0.0017,1.1454,3.2519,2004/3
279,2004,4,30.0,0.1713833333333333,0.4549692949725467,0.0,0.0,0.0,0.002225,2.0318,5.141499999999999,2004/4
280,2004,5,31.0,0.2000999999999999,0.3632681131065594,0.0,0.0,0.0082,0.2138999999999999,1.4442,6.2030999999999965,2004/5
281,2004,6,30.0,0.36972,0.7497502169803413,0.0,0.0,0.0001,0.265175,2.7988,11.0916,2004/6
282,2004,7,31.0,0.261058064516129,0.6878973425224598,0.0,0.0,0.0075,0.20165,3.6116,8.092799999999999,2004/7
283,2004,8,31.0,0.1217064516129032,0.2800238905706487,0.0,0.0,0.0,0.0619,1.3025,3.772899999999999,2004/8
284,2004,9,30.0,2.023426666666667,6.714952588013139,0.0,0.0,0.0,0.0,26.9394,60.70280000000001,2004/9
285,2004,10,31.0,0.1260451612903226,0.5371160699133286,0.0,0.0,0.0,0.0139499999999999,2.9789,3.9074000000000004,2004/10
286,2004,11,30.0,0.2883466666666666,0.7703265038765787,0.0,0.0,0.0,0.00425,3.4181,8.650399999999998,2004/11
287,2004,12,31.0,0.1875967741935484,0.5959455637801553,0.0,0.0,0.0,0.0,3.028,5.8155,2004/12
288,2005,1,31.0,0.2118677419354838,1.0839272870406935,0.0,0.0,0.0,0.00295,6.0469,6.567899999999998,2005/1
289,2005,2,28.0,0.0245571428571428,0.0538890590735326,0.0,0.0,0.0,0.0108,0.2147,0.6875999999999984,2005/2
290,2005,3,31.0,0.1739709677419355,0.5862984661947919,0.0,0.0,0.0012,0.0627,3.2261,5.3931000000000004,2005/3
291,2005,4,30.0,0.09986,0.2822254510872102,0.0,0.0,0.0,0.02155,1.2596,2.9958,2005/4
292,2005,5,31.0,0.0948354838709677,0.4679407081731525,0.0,0.0,0.0,0.0003999999999999,2.6044,2.939899999999999,2005/5
293,2005,6,30.0,0.14751,0.3376694571771998,0.0,0.0,0.0097,0.15435,1.7069,4.4253,2005/6
294,2005,7,31.0,0.306525806451613,0.6945484014656533,0.0,0.0,0.0077,0.1099,2.7567,9.502300000000002,2005/7
295,2005,8,31.0,0.1125193548387096,0.2504124336893769,0.0,0.0,0.0042,0.0812,1.2882,3.4880999999999975,2005/8
296,2005,9,30.0,0.00393,0.017674609686955,0.0,0.0,0.0,0.0,0.0957,0.1179,2005/9
297,2005,10,31.0,0.4068483870967742,1.246897366231069,0.0,0.0,0.0,0.0031999999999999,5.2839,12.6123,2005/10
298,2005,11,30.0,0.2431633333333333,0.8498786406197119,0.0,0.0,0.0,0.000975,4.5453,7.294899999999998,2005/11
299,2005,12,31.0,0.0353193548387096,0.0585795835842422,0.0,0.0,0.0025,0.04815,0.2113,1.0948999999999975,2005/12
300,2006,1,31.0,0.2505548387096774,0.8571502959764251,0.0,0.0,0.0,0.04115,4.6654,7.767199999999999,2006/1
301,2006,2,28.0,0.0410678571428571,0.1490275317680184,0.0,0.0,0.0,0.0015,0.7666,1.1498999999999988,2006/2
302,2006,3,31.0,0.0064,0.0164609031748969,0.0,0.0,0.0,0.00055,0.072,0.19840000000000002,2006/3
303,2006,4,30.0,0.1305333333333333,0.3659337902552519,0.0,0.0,0.00045,0.007625,1.7513,3.915999999999999,2006/4
304,2006,5,31.0,0.0670548387096774,0.2174091746587673,0.0,0.0,0.0,0.00325,1.0233,2.0786999999999995,2006/5
305,2006,6,30.0,0.7048433333333334,1.811359491478104,0.0,0.0,0.0,0.096275,6.9096,21.145300000000002,2006/6
306,2006,7,31.0,0.1453806451612903,0.4258667416139738,0.0,0.0,0.0,0.0188,1.7088,4.506799999999999,2006/7
307,2006,8,31.0,0.1925677419354839,0.6911308869705731,0.0,0.0,0.0002,0.0087,3.4554,5.969600000000001,2006/8
308,2006,9,30.0,0.20102,0.6107894791677972,0.0,0.0,0.0,0.049625,3.1857,6.0306,2006/9
309,2006,10,31.0,0.3741645161290322,0.7925062100906579,0.0,0.0,0.0,0.31,2.9915,11.599099999999998,2006/10
310,2006,11,30.0,0.3693666666666667,1.5100889661695849,0.0,0.0,0.0,0.004175,8.2458,11.081,2006/11
311,2006,12,31.0,0.1215419354838709,0.4420545394512563,0.0,0.0,0.0,5e-05,2.0549,3.767799999999998,2006/12
312,2007,1,31.0,0.1467967741935483,0.5235004791362791,0.0,0.0,0.0,0.0018,2.8286,4.550699999999997,2007/1
313,2007,2,28.0,0.0299392857142857,0.0619092845264909,0.0,0.0,0.0,0.028525,0.2647,0.8382999999999996,2007/2
314,2007,3,31.0,0.2681741935483871,0.8759083387994973,0.0,0.0,0.0,0.0031,4.2118,8.313400000000001,2007/3
315,2007,4,30.0,0.2122766666666667,0.79560195414339,0.0,0.0,0.0,0.0046749999999999,4.1219,6.3683000000000005,2007/4
316,2007,5,31.0,0.0715322580645161,0.1762273311891901,0.0,0.0,0.0,0.0157,0.7286,2.2174999999999994,2007/5
317,2007,6,30.0,0.2652666666666666,0.786918650807379,0.0,0.0,0.0007,0.030125,3.9082,7.9579999999999975,2007/6
318,2007,7,31.0,0.1557967741935483,0.3445110220625467,0.0,0.0,0.0,0.1287,1.3469,4.829699999999997,2007/7
319,2007,8,31.0,0.0443290322580645,0.1063902570525089,0.0,0.0,0.0,0.0104999999999999,0.509,1.3741999999999994,2007/8
320,2007,9,30.0,0.1772233333333333,0.7446039751314848,0.0,0.0,0.0,0.0,3.9167,5.316699999999999,2007/9
321,2007,10,31.0,0.2558354838709677,0.7890535450983399,0.0,0.0,0.0,5e-05,3.3205,7.930899999999999,2007/10
322,2007,11,30.0,0.0062933333333333,0.0188388251579904,0.0,0.0,0.0,0.000675,0.0865,0.188799999999999,2007/11
323,2007,12,31.0,0.0509741935483871,0.1578653835133844,0.0,0.0,0.0,0.0332999999999999,0.8596,1.5802,2007/12
324,2008,1,31.0,0.0228193548387096,0.0535187719051601,0.0,0.0,0.0004,0.00575,0.2419,0.7073999999999976,2008/1
325,2008,2,29.0,0.1650310344827586,0.5133621529426293,0.0,0.0,0.0002,0.0936,2.7198,4.7859,2008/2
326,2008,3,31.0,0.2710225806451612,0.7887673901768834,0.0,0.0,0.0,0.0133499999999999,3.2584,8.401699999999998,2008/3
327,2008,4,30.0,0.4173599999999999,1.4693686945126443,0.0,0.0,0.00015,0.13775,8.0224,12.520799999999998,2008/4
328,2008,5,31.0,0.1844032258064515,0.6700604631841675,0.0,0.0,0.0,0.0177,3.6634,5.716499999999996,2008/5
329,2008,6,30.0,0.2500199999999999,0.6445341982312927,0.0,0.0,0.0012499999999999,0.017125,3.096,7.500599999999997,2008/6
330,2008,7,31.0,0.2568612903225806,1.002136918349124,0.0,0.0,0.0,0.0861,5.5873,7.962699999999998,2008/7
331,2008,8,31.0,0.1806387096774193,0.8155689918404286,0.0,0.0,0.0,0.0016,4.4827,5.599799999999998,2008/8
332,2008,9,30.0,0.1304733333333333,0.5318439425850104,0.0,0.0,0.0,0.00115,2.8511,3.9141999999999992,2008/9
333,2008,10,31.0,0.0295096774193548,0.101094508109454,0.0,0.0,0.0,0.0,0.414,0.9147999999999987,2008/10
334,2008,11,30.0,0.1023799999999999,0.3408887890247472,0.0,0.0,0.0,0.0002749999999999,1.6389,3.071399999999997,2008/11
335,2008,12,31.0,0.1381322580645161,0.5123408340724603,0.0,0.0,0.0001,0.02455,2.7981,4.282099999999999,2008/12
336,2009,1,31.0,0.1895032258064516,0.797570783267905,0.0,0.0,0.0,0.001,4.396,5.874599999999999,2009/1
337,2009,2,28.0,0.0457107142857142,0.1350243663587502,0.0,0.0,0.0,5e-05,0.5985,1.2798999999999976,2009/2
338,2009,3,31.0,0.1267548387096774,0.2371027088819101,0.0,0.0,0.0,0.09295,0.7582,3.9294,2009/3
339,2009,4,30.0,0.1769166666666667,0.529535286234842,0.0,0.0,0.0,0.02665,2.2814,5.307500000000001,2009/4
340,2009,5,31.0,0.4890193548387097,0.8784707752374216,0.0,0.0,0.007,0.53465,3.1235,15.1596,2009/5
341,2009,6,30.0,0.3201733333333333,0.7535458363896851,0.0,0.0,0.0,0.241525,3.3947,9.6052,2009/6
342,2009,7,31.0,0.2056612903225806,0.5157778705847569,0.0,0.0,0.0,0.06275,2.4823,6.375499999999999,2009/7
343,2009,8,31.0,0.1667483870967742,0.4928612291987591,0.0,0.0,0.0004,0.03925,2.5603,5.1692,2009/8
344,2009,9,30.0,0.2594033333333334,0.9670733376188868,0.0,0.0,0.00025,0.0092,4.7685,7.782100000000002,2009/9
345,2009,10,31.0,0.0794032258064516,0.2429098110875323,0.0,0.0,0.0,0.00075,1.0506,2.4614999999999996,2009/10
346,2009,11,30.0,0.4175599999999999,1.294482783838847,0.0,0.0,0.0,0.021575,6.4274,12.526799999999996,2009/11
347,2009,12,31.0,0.3788870967741934,0.782092071622404,0.0,0.0,0.0215,0.33985,3.7051,11.745499999999996,2009/12
348,2010,1,31.0,0.2883129032258064,1.009596357211447,0.0,0.0,0.0,0.0233,4.9174,8.937699999999998,2010/1
349,2010,2,28.0,0.0837214285714285,0.1500706632498636,0.0,0.0009,0.00845,0.0745499999999999,0.5893,2.344199999999998,2010/2
350,2010,3,31.0,0.4180709677419355,1.2748326157300147,0.0,0.0,0.0,0.0071,6.0259,12.9602,2010/3
351,2010,4,30.0,0.1130466666666666,0.3091357002926098,0.0,0.0,0.0,0.0,1.2413,3.391399999999998,2010/4
352,2010,5,31.0,0.1798838709677419,0.4755590815708561,0.0,0.0,0.0,0.0485499999999999,2.1851,5.576399999999999,2010/5
353,2010,6,30.0,0.04577,0.1787883880168261,0.0,0.0,0.0,0.000725,0.9666,1.3731,2010/6
354,2010,7,31.0,0.1269064516129032,0.3308808334687719,0.0,0.0,0.0,0.0584,1.6542,3.9340999999999995,2010/7
355,2010,8,31.0,0.1668709677419355,0.3735678860158694,0.0,0.0,0.0,0.1629499999999999,1.7679,5.173,2010/8
356,2010,9,30.0,0.2770666666666667,0.8842952624911931,0.0,0.0,0.0,0.000725,4.3935,8.312000000000001,2010/9
357,2010,10,31.0,0.0936677419354838,0.308319624618238,0.0,0.0,0.0,0.0006,1.5053,2.903699999999998,2010/10
358,2010,11,30.0,0.0653366666666666,0.2540652081425272,0.0,0.0,0.0,0.0,1.3565,1.960099999999998,2010/11
359,2010,12,31.0,0.2140645161290323,1.1377907120229065,0.0,0.0,0.0,0.00775,6.3421,6.636000000000001,2010/12
360,2011,1,31.0,0.0182548387096774,0.0444245265494162,0.0,0.0,0.0,0.00425,0.1656,0.5658999999999994,2011/1
361,2011,2,28.0,0.1061428571428571,0.3117859895512037,0.0,0.0,0.0,0.00085,1.4008,2.9719999999999986,2011/2
362,2011,3,31.0,0.2214322580645161,0.9313568533371432,0.0,0.0,0.0,0.008,5.1585,6.864399999999999,2011/3
363,2011,4,30.0,0.4368999999999999,1.0790150591771344,0.0,0.0,0.0,0.0515749999999999,4.1367,13.106999999999998,2011/4
364,2011,5,31.0,0.1690387096774193,0.3444922318209023,0.0,0.0,0.0001,0.24275,1.3385,5.240199999999998,2011/5
365,2011,6,30.0,0.1062633333333333,0.4261857483040361,0.0,0.0,0.0,0.037,2.3305,3.187899999999999,2011/6
366,2011,7,31.0,0.2393838709677419,0.7893251793343368,0.0,0.0,0.0,0.0010999999999999,3.7332,7.4209,2011/7
367,2011,8,31.0,0.0562290322580645,0.1818762568223211,0.0,0.0,0.0,0.0002,0.7987,1.7430999999999994,2011/8
368,2011,9,30.0,0.6124233333333333,2.3855699549848524,0.0,0.0,0.00025,0.108375,12.9808,18.3727,2011/9
369,2011,10,31.0,0.1421032258064516,0.4852089827994194,0.0,0.0,0.0,0.0057,2.6256,4.4052,2011/10
370,2011,11,30.0,0.6580733333333334,2.715700475578533,0.0,0.0,0.0,0.001125,14.6183,19.7422,2011/11
371,2011,12,31.0,0.1689129032258064,0.5329757466288908,0.0,0.0,0.0,0.00355,2.7401,5.236299999999998,2011/12
372,2012,1,31.0,0.0688709677419354,0.1972121669565519,0.0,0.0,0.0,0.00595,0.9462,2.134999999999997,2012/1
373,2012,2,29.0,0.3629379310344827,1.5312209529405407,0.0,0.0,0.0,0.0246,8.1502,10.525199999999998,2012/2
374,2012,3,31.0,0.1424903225806451,0.3594236129831935,0.0,0.0,0.0003,0.0278,1.6683,4.417199999999998,2012/3
375,2012,4,30.0,0.1402633333333333,0.4302867996912125,0.0,0.0,0.0,0.0017499999999999,1.72,4.207899999999999,2012/4
376,2012,5,31.0,0.1980419354838709,0.4431515525371982,0.0,0.0,0.0,0.03955,1.9997,6.139299999999998,2012/5
377,2012,6,30.0,0.2555199999999999,0.9515453284000716,0.0,0.0,0.0,0.00535,5.1088,7.665599999999998,2012/6
378,2012,7,31.0,0.0886290322580645,0.3799457138360234,0.0,0.0,0.0004,0.02765,2.1257,2.7474999999999996,2012/7
379,2012,8,31.0,0.0825096774193548,0.3490796493207423,0.0,0.0,0.0,0.0014,1.9408,2.557799999999999,2012/8
380,2012,9,30.0,0.2592399999999999,0.9456372062958576,0.0,0.0,0.0,0.0002749999999999,4.8156,7.777199999999997,2012/9
381,2012,10,31.0,0.0293516129032258,0.0747384054373106,0.0,0.0,0.0,0.00725,0.3141,0.9098999999999997,2012/10
382,2012,11,30.0,0.01158,0.0436500851205868,0.0,0.0,0.0,0.0,0.1734,0.3474,2012/11
383,2012,12,31.0,0.0388870967741935,0.1111490103177876,0.0,0.0,0.0,0.014,0.478,1.2054999999999985,2012/12
384,2013,1,31.0,0.6290387096774194,2.1712926636265046,0.0,0.0,0.0,0.01395,11.643,19.5002,2013/1
385,2013,2,28.0,0.1337464285714285,0.5385577512841627,0.0,0.0,0.0001,0.003525,2.7637,3.7448999999999977,2013/2
386,2013,3,31.0,0.0887322580645161,0.248235120248387,0.0,0.0,0.0,0.0075,1.1231,2.750699999999999,2013/3
387,2013,4,30.0,0.3615733333333333,1.3293393863464498,0.0,0.0,0.0,0.00015,6.9858,10.847199999999999,2013/4
388,2013,5,31.0,0.3264580645161291,1.0181136635216432,0.0,0.0,0.0,0.1206,5.5238,10.1202,2013/5
389,2013,6,30.0,0.2161433333333333,0.5149622401177841,0.0,0.0,0.0002,0.17335,2.5182,6.484299999999999,2013/6
390,2013,7,31.0,0.9552129032258064,2.2560949252697595,0.0,0.0,0.0084,0.5376,11.1814,29.6116,2013/7
391,2013,8,31.0,0.1470387096774193,0.4363578276884079,0.0,0.0,0.0001,0.0746999999999999,2.2006,4.5581999999999985,2013/8
392,2013,9,30.0,0.0528833333333333,0.2039686488474238,0.0,0.0,0.0,7.500000000000001e-05,0.9288,1.5864999999999991,2013/9
393,2013,10,31.0,0.1180064516129032,0.5477792620727704,0.0,0.0,0.0,0.00055,3.0404,3.658199999999999,2013/10
394,2013,11,30.0,0.0956566666666666,0.3280618767153888,0.0,0.0,0.0,0.00275,1.7294,2.869699999999998,2013/11
395,2013,12,31.0,0.2108548387096774,0.5199583572035422,0.0,0.0,0.0,0.03955,1.9974,6.536499999999999,2013/12
396,2014,1,31.0,0.0388258064516129,0.1238305992549012,0.0,0.0,0.0,0.00475,0.5843,1.2035999999999998,2014/1
397,2014,2,28.0,0.2546857142857143,0.6436245476260816,0.0,0.0,0.0001,0.077425,2.7604,7.1312,2014/2
398,2014,3,31.0,0.0793387096774193,0.2305108857551263,0.0,0.0,0.0002,0.02285,1.216,2.459499999999998,2014/3
399,2014,4,30.0,0.2325233333333333,0.6331695936037733,0.0,0.0,0.0,0.00085,2.3352,6.975699999999999,2014/4
400,2014,5,31.0,0.3148967741935484,1.3523569209553792,0.0,0.0,0.0,0.0047,7.2736,9.761800000000001,2014/5
401,2014,6,30.0,0.1996533333333333,0.5143582776111671,0.0,0.0,0.0,0.0507,2.1714,5.9895999999999985,2014/6
402,2014,7,31.0,0.5400903225806452,2.668205462272954,0.0,0.0,0.0,0.01455,14.8706,16.7428,2014/7
403,2014,8,31.0,0.5300000000000001,1.1602923870013686,0.0,0.0,0.0019,0.1697,4.8722,16.430000000000003,2014/8
404,2014,9,30.0,0.08843,0.2799190414363066,0.0,0.0,0.0002,0.011875,1.4024,2.6529,2014/9
405,2014,10,31.0,0.2568741935483871,0.8306954070607514,0.0,0.0,0.0,0.0562,4.3245,7.9631,2014/10
406,2014,11,30.0,0.1949666666666666,0.5982870112379943,0.0,0.0,0.0,0.000525,2.8706,5.8489999999999975,2014/11
407,2014,12,31.0,0.0496516129032258,0.1604873180264155,0.0,0.0,0.0,0.00835,0.7951,1.5391999999999997,2014/12
408,2015,1,31.0,0.0232129032258064,0.0639086782940339,0.0,0.0,0.0,0.00015,0.265,0.7195999999999985,2015/1
409,2015,2,28.0,0.0214071428571428,0.1012183994713134,0.0,0.0,0.0,0.00115,0.5369,0.5993999999999985,2015/2
410,2015,3,31.0,0.1493483870967742,0.4792210115531023,0.0,0.0,0.0,0.02655,2.5529,4.6298,2015/3
411,2015,4,30.0,0.4112066666666667,1.6102851362271289,0.0,0.0,0.0083,0.089225,8.8467,12.336200000000002,2015/4
412,2015,5,31.0,0.1347516129032258,0.3952752145623499,0.0,0.0,0.0,0.0098,1.8232,4.1773,2015/5
413,2015,6,30.0,0.2152833333333333,0.4268769596478133,0.0,0.0,0.0057,0.10385,1.3289,6.458499999999999,2015/6
414,2015,7,31.0,0.2047387096774194,0.4197241702812452,0.0,0.0,0.0,0.15605,1.8928,6.346900000000001,2015/7
415,2015,8,31.0,0.1527129032258064,0.4424741670364763,0.0,0.0,0.0,0.008,2.3163,4.734099999999999,2015/8
416,2015,9,30.0,1.36361,4.167747912933149,0.0,0.0,0.0,0.105575,20.7794,40.9083,2015/9
417,2015,10,31.0,0.4261096774193548,1.3311008605298196,0.0,0.0,0.0,0.003,6.209,13.209399999999999,2015/10
418,2015,11,30.0,0.4194699999999999,1.5494186458486443,0.0,0.0,0.0,0.001875,7.262,12.584099999999998,2015/11
419,2015,12,31.0,0.1710225806451612,0.3942179318682137,0.0,0.0,0.0,0.1292,1.438,5.301699999999998,2015/12
420,2016,1,31.0,0.0923967741935483,0.222692134996383,0.0,0.0,0.0,0.0075,1.0776,2.8642999999999974,2016/1
421,2016,2,29.0,0.2798931034482758,0.8153750639740824,0.0,0.0,0.0,0.0853,4.129,8.116899999999998,2016/2
422,2016,3,31.0,0.1658129032258064,0.6999035851419994,0.0,0.0,0.0,0.0027,3.8907,5.140199999999999,2016/3
423,2016,4,30.0,0.0727733333333333,0.2481408261636835,0.0,0.0,0.0,0.001625,1.3108,2.183199999999999,2016/4
424,2016,5,31.0,0.2490516129032257,0.5669663916382627,0.0,0.0,0.0015,0.09035,2.5489,7.720599999999997,2016/5
425,2016,6,30.0,0.3823,1.242241258704438,0.0,0.0,0.0,0.04635,5.8793,11.469,2016/6
426,2016,7,31.0,0.2255387096774193,0.467920939673516,0.0,0.0,0.0176,0.165,2.0282,6.991699999999998,2016/7
427,2016,8,31.0,0.4272838709677419,1.08245390666971,0.0,0.0,0.0,0.1681,4.6004,13.2458,2016/8
428,2016,9,30.0,0.3633133333333333,0.9042853519476728,0.0,0.0,0.0,0.066425,4.3501,10.8994,2016/9
429,2016,10,31.0,0.4589709677419354,2.239214950705351,0.0,0.0,0.0,0.0,12.463,14.228099999999998,2016/10
430,2016,11,30.0,0.0576533333333333,0.229366556100647,0.0,0.0,0.0,0.0,1.1221,1.729599999999999,2016/11
431,2016,12,31.0,0.1266483870967742,0.4481235260289792,0.0,0.0,0.0,0.02805,2.3672,3.9261000000000004,2016/12
432,2017,1,31.0,0.2639258064516129,1.0451192196643542,0.0,0.0,0.0005,0.0351,5.7617,8.1817,2017/1
